iso_o,Country,Time,gdp,gdp_pct,population,trade_gdp_ratio,log_gdp,log_trade_gdp_ratio,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development,TIME_PERIOD,log_gdp_pct,log_population,D_log_gdp_pct,D_log_gdp,pageRank_unique.wpr,close_unique.closeness,outdegree_unique.degree,indegree_unique.degree,local_clust_tt_unique,local_clust_out_unique,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro,pageRank_total.wpr,close_total.closeness,outdegree_total.degree,indegree_total.degree,local_clust_tt_total,local_clust_out_total
DOM,Dominican Republic,2023,120456239153.74,10630.43,11331265.0,49.84,25.514552363368484,3.908817874479198,Dominican Republic,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0,2023,9.2714758,16.243076,0.050765038,0.059677124,0.0019102723565586,115.024935671233,3.99536912801388,6.01969981895196,0.974837386525176,0.978201144221271,0.0033182519303421,18521.909298787,318.741200521698,470.215722319167,0.980497589504017,0.983254967541176,0.0032350937554492,80652.2746795455,1724.47265651084,3554.63463432829,0.976304873147553,0.960066661087667
ECU,Ecuador,2023,121147057000.0,6737.85,17980083.0,57.0,25.52027099171413,4.04305126783455,Ecuador,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.8154964,16.704775,0.033543587,0.042268753,0.0018687338840555,27.6482106693716,2.42119883365487,2.76580115322379,0.942342518148466,0.962228250631099,0.0031753058361747,4158.53397066815,55.1010901522265,428.313973880069,0.969963354212766,0.945288914174551,0.002877952832454,92485.6524008298,4185.55336105215,3429.08952289904,0.965940351009197,0.960887987949735
EGY,"Egypt, Arab Rep.",2023,395926075163.01,3456.79,114535772.0,40.45,26.70449335189293,3.700066643504501,Egypt,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0,2023,8.1480961,18.556398,-0.20264339,-0.1857605,0.0027762968744881,458.206830104057,39.3959129362476,13.5784763264161,0.826147119689727,0.792375029467747,0.0040899514749558,9993.92028447891,557.657664678561,1032.75756620507,0.945540907637214,0.882057563643252,0.0049655256992097,64986.459412299,4934.95960531834,8543.76850579311,0.963036497227516,0.931081498640283
SLV,El Salvador,2023,33853940000.0,5365.44,6309624.0,81.71,24.24532122539533,4.403176393396616,El Salvador,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.5877333,15.657587,0.055729866,0.060386658,0.0016880714985447,19.9552152745762,2.08770142667825,2.08831145752089,0.932963748757674,0.9214182258875,0.0026346353472435,7172.5363734481,151.693091173217,241.972174860045,0.957400536338283,0.959909209999735,0.0028013755107021,48656.9136866716,1039.76039621904,1915.63206963923,0.961612989930854,0.960344445378975
GNQ,Equatorial Guinea,2023,12337550583.75,6677.79,1847549.0,61.44,23.235913341697607,4.118061088839417,Equatorial Guinea,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.8065424,14.429371,-0.12795258,-0.1038456,0.000853104027504,0.705799901080295,1.38774956220471,1.36687904888301,0.772448979591837,0.4375,0.0018193182263243,143.964287861704,2.96290149071308,32.377535392626,0.991490532021875,0.94285858303865,0.0017290862638681,35999.8738197128,899.466780707452,245.294359898337,0.997813321913471,0.997530742643057
EST,Estonia,2023,41291245222.19,30133.3,1370286.0,154.86,24.44391633435019,5.042521482958578,Estonia,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0,2023,10.313386,14.13053,0.057441711,0.073217392,0.0024426486252813,163.216645934566,5.1992179214273,4.0868084856777,0.960660882792818,0.982785712188821,0.0029100134499664,10057.4892641654,589.798389919595,576.19175277755,0.94968431718371,0.933453397942647,0.0027608178349591,42047.2199677094,2363.28095378312,2728.71379894401,0.976855266421065,0.972785920608438
SWZ,Eswatini,2023,4604172127.36,3741.69,1230506.0,100.09,22.25022871358851,4.606069781230928,Eswatini,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0,2023,8.227293,14.022936,-0.038781166,-0.029319763,0.0013136542656159,11.7418717277421,1.57170527855798,2.01266754176262,0.943749798067914,0.924013921113689,0.0021382713301449,632.407656136564,12.1752227985174,40.0255626726063,0.972541517100389,0.923293457625805,0.0019760046272356,36039.1920502557,471.759043374331,409.93990179567,0.980545054317781,0.975133609010184
ETH,Ethiopia,2023,3139658027487.69,,128691692.0,20.6,28.775135001474343,3.025291075795536,Ethiopia,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0,2023,10.102205,18.67293,3.1834407,3.2094727,0.0028595896432275,138.220746458504,5.29022370772631,3.02255313738339,0.739559947178319,0.819535265671097,0.0029745683968401,275.738671175732,8.58491866739141,267.301896913493,0.976988861309604,0.906007668431233,0.0029421966303068,17846.551337435,651.052342507008,1822.96943660638,0.967124576744549,0.965841788745362
FJI,Fiji,2023,5442046552.97,5888.74,924145.0,126.18,22.41742103165713,4.837709458942664,Fiji,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0,2023,8.6807976,13.736625,0.085712433,0.090835571,0.0013827603123104,22.0411441506796,2.06125286958615,1.77350309683263,0.873758941537138,0.822163831401018,0.0022347937377841,387.267207224545,13.9216176239883,73.0676794532886,0.929842879502688,0.640386314050712,0.0020230241308815,15395.2736328116,231.764059238649,561.053925770618,0.949437872907284,0.836443454352561
FIN,Finland,2023,294950618733.34,52821.51,5583911.0,85.88,26.41007378515,4.45295097301058,Finland,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0,2023,10.874674,15.5354,0.046122551,0.051115036,0.0028652560415672,194.865017247514,8.48959979693642,9.03478044091309,0.934647884651885,0.933604240385704,0.0046455622071724,18808.8301782239,1281.01151754891,1417.47569244447,0.936899526325136,0.913577398262665,0.0041651744262654,94755.5214602789,7806.24599456181,7429.97860426748,0.98044558950157,0.978331819080031
FRA,France,2023,3051831611384.76,44690.93,68287487.0,70.56,28.746763054625767,4.256463411698536,France,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0,2023,10.707526,18.039238,0.084180832,0.087444305,0.0382003551423535,2537.21743722547,759.077411463592,430.154834931226,0.834695390223879,0.845598860403714,0.0225303661231012,39872.3755544912,5478.28666881169,7217.31801844987,0.922767883742683,0.906486046004662,0.0230120277429336,203412.935368188,40370.7780249985,45822.8064724634,0.974393858603433,0.974439735591024
PYF,French Polynesia,2023,6402221222.33,22774.14,281118.0,68.71,22.57991083308763,4.229894749042985,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0,2023,10.033381,12.54653,0.093626976,0.096261978,0.001282779843108,49.7763471506385,2.29967147301078,1.77409652436567,0.997053340129737,0.999472291592342,0.0015979107528759,249.329398562576,5.51131429900465,59.9218919565754,0.998971558273768,0.999317438358847,0.0018010996648093,7902.08710146981,78.1356551709247,389.983526967608,0.998515570697622,0.999696774373741
GAB,Gabon,2023,20055720403.47,8071.4,2484789.0,90.99,23.721780256912947,4.5107496103686,Gabon,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0,2023,8.9960823,14.725698,-0.041000366,-0.019010544,0.0021103408164792,155.454696135135,4.56831461493634,20.8908239736921,0.824452218448609,0.869344295723339,0.0022247667270363,410.948154007539,7.4452199964383,75.4055799337854,0.972928569731681,0.91444486617905,0.002162772207541,60350.2965098045,1681.33000634783,633.935250489591,0.966370121890786,0.965755203784099
GMB,"Gambia, The",2023,2396111020.88,888.16,2697845.0,42.44,21.59711285205268,3.7480913137457823,The Gambia,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0,2023,6.7891517,14.807964,0.060235977,0.083240509,0.0011671647198207,4.20451905118987,1.55910082232135,1.45092395606222,0.688869412795793,0.778860028860029,0.0018336069550526,4073.88706414789,62.2297667975835,36.8913849649836,0.887847813445757,0.885148079795806,0.0019834046382918,46943.6083582118,570.797144430828,482.992365737965,0.93101404757318,0.903575523875582
GEO,Georgia,2023,30777833600.65,8283.67,3715483.0,107.15,24.150060579535417,4.674229721919586,Georgia,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0,2023,9.0220413,15.128019,0.20773315,0.20853615,0.0019457891741495,78.4556845470395,3.54350522533337,2.88100799444395,0.958370513721696,0.951853513859536,0.0026931943302874,1362.04538946928,30.043289629374,221.282235385202,0.97033472726364,0.883527513915169,0.0024160903421973,22560.5579375265,779.81533826387,1910.02117156112,0.967403852372658,0.935068417160836
DEU,Germany,2023,4525703903627.53,53940.41,83901923.0,82.8,29.14079423979513,4.416428061391214,Germany,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0,2023,10.895636,18.245159,0.082154274,0.083395004,0.0270267161409412,1808.70479576849,440.33401861219,291.687069122576,0.821548109937269,0.838728169137012,0.0430061306873825,66295.6868607931,15221.2803545291,16897.8815396916,0.933330436908117,0.926262329568442,0.0381978238873966,289564.071700399,82863.3888223315,70900.7644815181,0.978146096844585,0.978537570377588
GHA,Ghana,2023,80547146878.38,2383.9,33787914.0,64.39,25.11210852543779,4.164958341550092,Ghana,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0,2023,7.7764931,17.335613,0.066785812,0.08587265,0.0022920248665023,323.065304836656,11.0967403793211,2.66582729161649,0.900195929461282,0.91823425861127,0.0044630553067728,362.585285002303,14.561783548311,303.590887789696,0.95736842453713,0.74591233460568,0.0029445393080456,57260.0391864482,2185.53907786041,2719.4966595874,0.975710732793665,0.976661719292251
GRC,Greece,2023,243498333237.8,23400.73,10405588.0,92.16,26.218375934426327,4.523526196947581,Greece,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0,2023,10.060522,16.157854,0.10958672,0.10658455,0.004192788783625,481.191024640389,24.1934112846033,34.236208634907,0.918593310691775,0.948896076306625,0.0040548607213875,10595.9244524073,474.063969462164,1065.45617295955,0.941369923731784,0.85961739910142,0.0051687928934521,76382.4281847819,5542.89801493904,8365.93622995547,0.93436613632647,0.936525079124003
GRL,Greenland,2023,3326544174.38,58498.97,56865.0,91.89,21.925199816595097,4.5205922095127935,Greenland,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0,2023,10.976765,10.948436,0.050196648,0.053791046,0.0011136424018571,45.1302097046613,1.98389262846698,1.53462643132519,0.999245005420474,0.998484848484849,0.0014998219356314,163.95623246448,3.69456996790571,28.5775430815712,0.999744960776297,0.999906607518095,0.0018596954150658,22202.6933030068,280.181920808824,247.551155963184,0.997620912063546,0.999265162360355
GRD,Grenada,2023,1323985600.0,11308.29,117081.0,,21.003912418269152,,Grenada,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0,2023,9.3332911,11.670621,0.070789337,0.072225571,0.0012321959724798,6.30821127882101,1.57669188856331,1.66858586245091,0.988383329132006,0.987741631305988,0.0023176632149539,100.030801804468,3.6940808054162,17.1592694796537,0.958886429509077,0.872606570046631,0.0020318603233497,1531.06098447503,25.8773370914333,144.894570475096,0.969259890888477,0.907493601827175
GTM,Guatemala,2023,104368413483.15,5758.31,18124838.0,48.3,25.37119291377321,3.877431560658527,Guatemala,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.6583996,16.712793,0.071923256,0.087320328,0.0022971961889548,174.660882538414,5.39183595629322,4.50985043771189,0.927361626872124,0.901165652117601,0.0029349120925767,1870.83837239112,39.1620373476074,402.075962945987,0.96104622425837,0.906668003879281,0.0032182829531797,69776.6154686233,2054.23096857265,3326.80049867321,0.96326555853791,0.939691220986549
GIN,Guinea,2023,22407615556.06,1555.49,14405468.0,95.83,23.83266671820849,4.562575788355671,Guinea,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0,2023,7.349546,16.483118,0.093531132,0.11815643,0.0009902745240446,15.0044270597196,1.95221253689616,1.66851109568935,0.864607344181482,0.863685068716515,0.0026004279658425,700.574278390196,8.38178481538159,146.560426570881,0.991705484221303,0.977697473705313,0.0020137028479714,87693.5414435231,2374.59538412904,1100.94631526806,0.998523300211979,0.99913830901556
GNB,Guinea-Bissau,2023,2077816134.67,964.93,2153339.0,41.61,21.4545832438367,3.72834052299485,Guinea-Bissau,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0,2023,6.8720555,14.58253,0.099616051,0.12207031,0.0008573815985003,0.418582282922968,1.32441873830314,1.32935004661848,0.727272727272727,0.358974358974359,0.0015374970325313,49.8745281362793,2.081061270321,13.0249582329166,0.984955985432712,0.988613940589835,0.0016766112603299,4838.56086216452,43.5087954099885,157.379859884878,0.985516875095043,0.9926596796406
GUY,Guyana,2023,16918503597.12,20473.7,826353.0,,23.551673747326927,,Guyana,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0,2023,9.9268961,13.624778,0.13358688,0.13931084,0.0012829169118356,17.7575135684468,1.78682326900594,1.73002489300151,0.878794896139685,0.833435207823961,0.0027233228216018,400.144644079379,5.4805608514061,89.9954999356655,0.961083120240967,0.941792738331093,0.0032305921370988,55494.0299520645,1739.46511739125,858.903693957892,0.969769820058223,0.97849592611708
HTI,Haiti,2023,19850585722.32,1705.76,11637398.0,30.79,23.71149935106594,3.427189961936409,Haiti,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0,2023,7.4417663,16.269735,-0.031660557,-0.020095825,0.0011466457659484,141.459727009632,3.84438938226548,1.4139161006615,0.922212762072606,0.903768492602959,0.0015918483736676,977.867692679891,9.9365089109206,78.0957705781074,0.995193421560056,0.9871487509392,0.0019734233036585,26848.0417873842,244.63071071293,714.231213939436,0.990826382043057,0.998214500528569
HND,Honduras,2023,34355805527.98,3227.46,10644851.0,98.79,24.260036852337805,4.592996385056383,Honduras,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.0794506,16.180588,0.071987152,0.089134216,0.0022497931770228,10.9373476870334,1.92072016849179,2.39955762455164,0.782911369131342,0.852981029810298,0.0025063984038542,18538.0612464207,347.976034282229,326.912116016334,0.972022267560702,0.975702661683453,0.0028851537852984,68008.0415038215,1507.81487999058,2193.38347611296,0.975482627532987,0.975892838516419
HKG,"Hong Kong SAR, China",2023,381066399066.21,50565.46,7536100.0,352.99,26.666239472653185,5.866439727920136,Hong Kong SAR,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0,2023,10.831024,15.835216,0.035009384,0.06054306,0.066969717541589,1634.28096283773,556.735794384392,824.106914997831,0.899129012681379,0.834701267854539,0.0205138190634028,66694.9712989962,7321.73273309585,16978.352298166,0.952879817460452,0.912602508657333,0.0099719018800897,164158.413285715,10276.6143000902,20832.8715478453,0.984029302806114,0.973031121675482
HUN,Hungary,2023,214022571311.24,22312.18,9592186.0,157.11,26.089347319823343,5.056946196959506,Hungary,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0,2023,10.012888,16.07646,0.18824673,0.18690491,0.0027165103841405,660.967048792093,34.2708774541875,8.5409726296744,0.909347451661946,0.923091050692119,0.0100991790902605,47564.7508904353,4673.06238137294,3667.40606034094,0.964558111962041,0.958551855609264,0.0048844517127967,143301.761954363,10364.3869478547,10523.7591316111,0.988681434397618,0.984667066607781
ISL,Iceland,2023,31452223861.91,79960.1,393349.0,86.73,24.17173552862348,4.462799844696365,Iceland,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0,2023,11.289283,12.882453,0.062427521,0.091695786,0.0024716846944235,509.9421359227,21.440020017511,5.64226088673367,0.977338049883753,0.99330150021804,0.0022965771997459,2250.82388942778,37.562801644315,254.41088715369,0.98556563562867,0.975447766595596,0.0023972498265334,44860.3002337835,1120.97745891727,1319.88387938616,0.987941125732752,0.993171133198316
IND,India,2023,3638489096033.86,2530.12,1438069596.0,44.99,28.92258962789901,3.806440242853081,India,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0,2023,7.8360219,21.086567,0.074936867,0.083770752,0.0057134121138868,695.262534095551,73.3603074033945,70.6983690387022,0.837364357196425,0.729693776996275,0.0253009935991661,41490.3990674355,4465.0355618029,7567.36520163451,0.934116665197425,0.906445018495074,0.0244227509762155,193056.110677844,29861.2720489134,39490.3600825157,0.939836484103262,0.934751499869441
IDN,Indonesia,2023,1371169301563.62,4876.31,281190067.0,41.34,27.94668499653145,3.7218305542536223,Indonesia,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0,2023,8.4921436,19.454542,0.030287743,0.038713455,0.0028931440630701,242.056440824297,12.7218768673707,11.6261422146817,0.839380358997893,0.809673270891407,0.004830949328051,30987.7560772667,2434.70213564284,3426.82521799283,0.952356018903883,0.934564795841169,0.0075790444746331,201906.144377518,20593.7835194179,16402.2579077693,0.97058731235517,0.966322264671445
IRN,"Iran, Islamic Rep.",2023,404625655076.28,4465.64,90608707.0,52.18,26.72622816816285,3.9546992797085823,Iran,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0,2023,8.4041681,18.322062,0.013651848,0.025691986,0.0013326093329416,159.327572395819,8.85370689807831,3.78832992922404,0.97144021888029,0.964443678131285,0.0066691559405829,658.212617556711,18.8520671077324,1124.10142042101,0.994109618271723,0.875024754664784,0.0033489432332922,56960.5559089434,1488.49019599606,4936.97264975513,0.987733557168809,0.966032025958536
IRQ,Iraq,2023,268881051643.55,5965.32,45074049.0,69.46,26.31753493155596,4.240751047315928,Iraq,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0,2023,8.693718,17.623817,-0.08902359,-0.066509247,0.0016195053478469,145.697341159113,5.36820619550574,2.20708505572381,0.992360127914287,0.994746239037954,0.0062257352179408,873.549143012177,24.558724761334,1484.56034757843,0.997561591145273,0.895220140582886,0.004053221960411,164449.206003994,10254.1963394509,6943.91786530764,0.999102815359061,0.999396902301184
IRL,Ireland,2023,551394889339.78,103887.8,5307600.0,237.22,27.03571706697625,5.4689879806011295,Ireland,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0,2023,11.551066,15.484651,-0.012880325,0.0051364899,0.0036885643463328,424.352608217056,23.404695213135,26.4787245951109,0.945779851222993,0.981517735394641,0.0063793872158999,39700.770063172,2648.88062010291,1868.64514437851,0.935798292228559,0.950875420007099,0.0056288132769324,193224.719240795,18209.1737802386,11238.3493380799,0.988752455168894,0.99099124080305
ISR,Israel,2023,512184638998.97,52003.72,9849000.0,57.99,26.96195102002192,4.060270581888349,Israel,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0,2023,10.859071,16.10288,-0.055101395,-0.025058746,0.0045588861559643,605.815974069492,36.348253063088,26.8984726748434,0.951289361895129,0.954189430909036,0.0047341672698858,30903.6687907544,2233.70335351116,1606.58646389819,0.968013074986778,0.966231924376413,0.0045834021161229,119077.444053086,5729.91771935173,8016.76665322673,0.985729959082157,0.991238372523525
ITA,Italy,2023,2304605139862.79,39065.42,58993475.0,65.64,28.465930471786265,4.18418526622189,Italy,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0,2023,10.572993,17.892937,0.091379166,0.09103775,0.0116589396341904,1732.92449588538,291.00419953314,139.716992144005,0.897982740486677,0.890069565716992,0.0160246280482809,36340.7385979398,5063.20225010557,5810.38552997233,0.937432888165476,0.914042789029998,0.0210126091528443,209758.462982236,41487.8095034573,38704.1798877799,0.960685753996856,0.966855494133328
JAM,Jamaica,2023,19423355367.24,6839.73,2839786.0,,23.689742063836626,,Jamaica,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0,2023,8.8305035,14.85924,0.12730408,0.12752724,0.0019776524742079,44.586177194231,2.51911525472847,3.03009386136603,0.957494909120795,0.947375227388332,0.0026083388807848,464.567394377024,8.24588996082839,134.859327521907,0.975564525919817,0.906518736283819,0.0027322243315422,19808.4054560551,386.519050430957,1177.63826400846,0.973324972727502,0.935160112770765
JPN,Japan,2023,4213167237905.83,33836.18,124516650.0,45.15,29.069235793819,3.8099902798629945,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0,2023,10.429286,18.63995,-0.0067586899,-0.011632919,0.0158990532370095,1276.67994885715,187.73525040984,159.700139749123,0.827164073376721,0.86464348222298,0.0122866083874843,78527.142851388,12065.7974884011,9188.54821449286,0.945138698617691,0.933904123970043,0.0198894840235139,237930.40185542,40577.227133124,42113.160415376,0.971411564463214,0.971685888011556
JOR,Jordan,2023,51088476338.03,4466.08,11439213.0,100.35,24.65682479674849,4.608664075242347,Jordan,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0,2023,8.4042664,16.252558,0.030424118,0.046546936,0.0019367487373995,67.5495816711501,3.27131962879405,3.65873882192099,0.95206459705935,0.949174876417056,0.0026970689203734,3233.78105657115,95.645690721325,365.544264042423,0.956936889637732,0.771582168167768,0.0033515166268688,60221.5223139876,1893.99652683854,3222.61695251012,0.977246209608333,0.956956210035571
KAZ,Kazakhstan,2023,261840101059.92,12879.43,20330104.0,61.96,26.290999853099848,4.126489015548668,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0,2023,9.4633865,16.827614,0.13478851,0.14943123,0.0026320860350377,35.8948499714725,2.86678702050106,5.03755549392466,0.884910992853614,0.921858452655554,0.0072561019496268,7142.14481419674,260.051431122638,1235.3559307882,0.946275465310892,0.821782763796956,0.0051007985630902,124962.209397111,9368.21555364929,6759.38792460111,0.974266941058216,0.982785885023772
KEN,Kenya,2023,108038588970.6,1952.3,55339003.0,32.09,25.40575430553564,3.4685444551217657,Kenya,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0,2023,7.5767636,17.828989,-0.077471256,-0.057640076,0.0022038202883569,164.074286701595,6.41896751687646,2.79287709010663,0.935580437123818,0.935060275949952,0.0067461025001347,479.670598540925,36.1984065572436,345.028803893614,0.966648322888699,0.746580817746878,0.0030841964265671,27359.3409917573,1226.39986366591,3126.51694834425,0.972867698988306,0.936740245054801
KIR,Kiribati,2023,288610732.19,2177.7,132530.0,107.59,19.48058939068816,4.678327706605818,Kiribati,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0,2023,7.6860247,11.794564,0.050831795,0.066507339,0.00112773697717,0.115734601057284,1.00063095734448,1.32832024603414,1.0,0.0,0.0015184371264777,49.5589449904325,2.317169271556,8.64177783197483,0.954387835575134,0.969654704463209,0.0016170837076188,4676.29588978954,34.3490529385808,54.6210750081695,0.975510560754924,0.993143556914174
PRK,"Korea, Dem. People's Rep.",2023,3139658027487.69,,26418204.0,,28.775135001474343,,Korea,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0,2023,11.685571,17.089563,0.070188522,0.073577881,0.0008405608039549,2.00140495631487,1.0118263760835,1.16358520028278,1.0,0.0,0.0009729720502394,773.827586573636,16.4089900198532,3.87926897280265,0.870832817847358,0.879473951491266,0.0013283577237786,13761.2248375133,113.03714196883,454.434097605984,0.990532351176451,0.961954881829335
KOR,"Korea, Rep.",2023,1712792854202.37,33121.37,51712619.0,87.94,28.1691464022155,4.476654763752664,Korea,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0,2023,10.407934,17.761213,0.022184372,0.022958755,0.0124466192089837,1061.50232848061,138.714895544605,166.474556236833,0.907397668160901,0.899459051238013,0.013227611143539,94612.3839669319,16267.5682327747,9859.97428243372,0.917579467311941,0.900011939584283,0.0157397766221919,217770.595607458,33218.8119801115,35696.0167973806,0.956575460131057,0.954002816897279
KWT,Kuwait,2023,165384407267.06,34075.85,4853420.0,,25.83153834222057,,Kuwait,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0,2023,10.436344,15.395194,-0.15983486,-0.10395241,0.0056865764494335,75.3390388936907,3.48554814908875,36.5004798135618,0.8147238997311,0.97534827641308,0.0033458962644028,1649.40491420656,39.4070271477742,627.85957039143,0.97352362944208,0.893309909960575,0.0033256208653289,129192.661032361,8690.77360206905,4361.80116618046,0.976342276284646,0.984518510739129
KGZ,Kyrgyz Republic,2023,15180842369.49,2138.22,7099750.0,132.37,23.443300099435533,4.885601031725679,Kyrgyz Republic,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0,2023,7.6677289,15.77557,0.20624924,0.22394562,0.0015976235077043,20.9483610119284,2.46326825985702,2.29138509617214,0.92191215037195,0.942067149440421,0.0031628776015459,2826.05583459519,34.2217893855534,498.727211602549,0.993436047963593,0.945685523902748,0.0025214852301468,32945.8702462192,749.168223052067,3358.80768116088,0.990261524091497,0.98105150908852
LAO,Lao PDR,2023,15843155731.26,2066.95,7664993.0,,23.48600342894827,,Lao P.D.R.,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0,2023,7.6338291,15.852174,0.0099916458,0.023914337,0.001551928440407,6.37723937686776,1.57957290696588,2.2886366516126,0.954306087367779,1.0,0.0018116600760236,8226.74340837222,125.925747610644,220.631990378189,0.987729700432943,0.98563784039504,0.0021047160764536,60976.9654327081,1446.18006498961,1316.92289556941,0.98720132578872,0.986069916353967
LVA,Latvia,2023,42572151720.14,22675.58,1877445.0,136.63,24.474466160966927,4.917276542350397,Latvia,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0,2023,10.029044,14.445422,0.11425877,0.11322784,0.0021997275392385,63.66526699216,3.54588037401612,3.91377295433014,0.923249819333463,0.893380224933143,0.0028302982467844,7356.15922517897,472.014718336887,530.585799052026,0.924813787259792,0.884962737535077,0.0030479643643866,37844.1866993176,2486.86570691635,3070.03418601423,0.974439125460045,0.962638211329022
LBN,Lebanon,2023,20078620356.99,3477.72,5773493.0,104.21,23.72292142208827,4.646408094004336,Lebanon,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0,2023,8.1541319,15.568788,-0.049544334,-0.044506073,0.0032769689362089,189.759933477322,7.98492879188485,11.8326742401739,0.900591612603391,0.916625421997162,0.0028335905747373,3592.29057800312,129.326506908861,267.663190447979,0.89583096793577,0.695246549032797,0.0030645084842266,30130.5922983687,718.101792748864,2410.01947837125,0.963753216517981,0.930961144259174
LSO,Lesotho,2023,2117962430.3,916.28,2311472.0,141.51,21.47372034567746,4.95237038596428,Lesotho,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0,2023,6.820322,14.653395,-0.11711836,-0.10607719,0.0011024555509333,4.08284606969569,1.02551996870107,1.34922382160207,1.0,0.0,0.0020504087527166,1831.71355860014,21.1123088149168,42.6727126656619,0.989821584279563,0.992281915099317,0.0017806623732043,14408.6243809029,241.608265043023,346.683800146517,0.998613539445931,0.998472056261353
LBR,Liberia,2023,4390000000.0,799.19,5493031.0,,22.20259506403349,,Liberia,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0,2023,6.6835985,15.518991,0.070724487,0.092773438,0.0011330737302853,30.5000357593755,1.74229636385123,2.08812750354208,0.997160204845475,0.99638816362054,0.0023153679693458,272.978005176739,4.66665724422924,69.871759746419,0.983762961744408,0.963653566960154,0.0025798525371538,24178.6268523612,451.732054958757,3369.59409308944,0.9931121194947,0.986111899473047
LBY,Libya,2023,45096462972.4,6172.81,7305659.0,155.66,24.532069654046943,5.0476741415312425,Libya,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0,2023,8.7279091,15.80416,0.030623436,0.041893005,0.0013678565986903,96.2139190093455,3.03719218763444,1.67534598552333,0.997330180537332,0.999546997288953,0.0022555988093989,724.720425834808,10.3032693740756,438.450806079947,0.99707547997992,0.990927634903973,0.0029102819690238,92028.078972193,4133.00365580203,2869.73377403977,0.998750371561621,0.999624662763177
