iso_o,Country,Time,gdp,gdp_pct,population,trade_gdp_ratio,log_gdp,log_trade_gdp_ratio,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development,TIME_PERIOD,log_gdp_pct,log_population,D_log_gdp_pct,D_log_gdp,Unnamed: 0_x,pageRank_unique.name,pageRank_unique.wpr,close_unique.name,close_unique.closeness,outdegree_unique.name,outdegree_unique.degree,indegree_unique.name,indegree_unique.degree,local_clust_tt_unique,local_clust_out_unique,Unnamed: 0_y,pageRank_repro.name,pageRank_repro.wpr,close_repro.name,close_repro.closeness,outdegree_repro.name,outdegree_repro.degree,indegree_repro.name,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro,Unnamed: 0,pageRank_total.name,pageRank_total.wpr,close_total.name,close_total.closeness,outdegree_total.name,outdegree_total.degree,indegree_total.name,indegree_total.degree,local_clust_tt_total,local_clust_out_total
CUB,Cuba,2023,3139658027487.69,,11019931.0,108.14,28.775135001474343,4.683426683953859,Cuba,0,America,23.116667,-82.416664,Spanish,ESP,,0.0,2023,12.559918,16.215216,0.077189445,0.073577881,43,43,0.0014364945459717,43,181.743409115977,43,6.32832868759079,43,1.90168653712987,0.970818036574708,0.969470036856173,43,43,0.0025684663742025,43,194.833363788822,43,5.30829596179405,43,110.253074834256,0.958837484771585,0.970531082260126,43,43,0.0023261436105748,43,22104.0200213854,43,422.225714295878,43,1098.08568885252,0.982411679525663,0.986495845511776
CYP,Cyprus,2023,33886930712.34,36551.42,1344976.0,193.27,24.246295252289325,5.264088174997377,Cyprus,0,Europe,35.150002,33.349998,Greek,GBR,Advanced Economies,1.0,2023,10.506475,14.111887,0.075469017,0.091123581,44,44,0.0029422608464109,44,266.387417254118,44,12.8258925872506,44,9.93636809292267,0.854441696583944,0.890022927694035,44,44,0.0025328754085135,44,4081.79859155405,44,71.2824746253749,44,236.171337486129,0.94221987025988,0.897566779086743,44,44,0.0027959517757146,44,23894.0210141486,44,897.808015146819,44,2034.48522263035,0.934006309453376,0.815085778496138
CZE,Czechia,2023,343206568134.64,31591.06,10864042.0,132.96,26.56159834229853,4.890048331107138,Czech Republic,1,Europe,50.099998,14.433333,Czech,AUT,Advanced Economies,1.0,2023,10.360629,16.20097,0.11064053,0.12846375,45,45,0.0035194844306376,45,252.635267851792,45,13.339886720089,45,20.2089666589956,0.898182788739716,0.860170713469095,45,45,0.0102342318814313,45,47288.0228814149,45,5063.44696476502,45,4900.11612349487,0.943808929655811,0.941662725071429,45,45,0.0064296478868819,45,183930.15862052,45,16249.7591607071,45,14428.261376349,0.979399883409561,0.982796495717869
DNK,Denmark,2023,407091920305.4,68453.88,5946952.0,127.77,26.732304845305308,4.850231772603232,Denmark,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0,2023,11.133916,15.59839,0.0053110123,0.012723923,49,49,0.0053984490774105,49,488.61684798891,49,34.3880452524851,49,41.5524153416725,0.901333091312318,0.90516527075616,49,49,0.0062369740355837,49,19359.2385662493,49,1367.20856141916,49,1812.75769785285,0.948329733129539,0.928862544100347,49,49,0.0058149790267245,49,121949.175498835,49,11134.7172521739,49,10433.4320737118,0.97345775187315,0.973129878752046
DJI,Djibouti,2023,3917150480.81,3397.52,1152944.0,284.54,22.08863030825496,5.650873841223021,Djibouti,0,Africa,11.6,43.150002,French,FRA,Emerging and Developing Economies,0.0,2023,8.1308012,13.957829,0.080971718,0.094814301,47,47,0.0010435945377728,47,26.9437668721095,47,1.57348619290953,47,1.72970037261701,0.766891284815813,0.669994453688297,47,47,0.0020998624483363,47,864.631571732371,47,27.0569550448551,47,138.210149882775,0.980923449753414,0.910224329194264,47,47,0.0022138487975482,47,17336.6025447034,47,355.967876055031,47,1543.5464200645,0.990918711403904,0.966281272507395
DMA,Dominica,2023,659311111.11,9912.96,66510.0,,20.30670607683095,,Dominica,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0,2023,9.2015982,11.105107,0.06128788,0.056547165,48,48,0.0012029150190291,48,7.44773954446673,48,1.29700667068313,48,1.57377641363976,0.560444874274661,0.251024590163934,48,48,0.0018329251342645,48,207.092256105525,48,5.76429419990372,48,13.2922160787752,0.958628074322714,0.868826866744921,48,48,0.0022222866491281,48,730.478836053427,48,19.5779014755482,48,110.648521307487,0.960901747382887,0.911685107650938
DOM,Dominican Republic,2023,120456239153.74,10630.43,11331265.0,49.84,25.514552363368484,3.908817874479198,Dominican Republic,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0,2023,9.2714758,16.243076,0.050765038,0.059677124,50,50,0.0019102723565586,50,115.024935671233,50,3.99536912801388,50,6.01969981895196,0.974837386525176,0.978201144221271,50,50,0.0033182519303421,50,18521.909298787,50,318.741200521698,50,470.215722319167,0.980497589504017,0.983254967541176,50,50,0.0032350937554492,50,80652.2746795455,50,1724.47265651084,50,3554.63463432829,0.976304873147553,0.960066661087667
ECU,Ecuador,2023,121147057000.0,6737.85,17980083.0,57.0,25.52027099171413,4.04305126783455,Ecuador,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.8154964,16.704775,0.033543587,0.042268753,52,52,0.0018687338840555,52,27.6482106693716,52,2.42119883365487,52,2.76580115322379,0.942342518148466,0.962228250631099,52,52,0.0031753058361747,52,4158.53397066815,52,55.1010901522265,52,428.313973880069,0.969963354212766,0.945288914174551,52,52,0.002877952832454,52,92485.6524008298,52,4185.55336105215,52,3429.08952289904,0.965940351009197,0.960887987949735
EGY,"Egypt, Arab Rep.",2023,395926075163.01,3456.79,114535772.0,40.45,26.70449335189293,3.700066643504501,Egypt,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0,2023,8.1480961,18.556398,-0.20264339,-0.1857605,53,53,0.0027762968744881,53,458.206830104057,53,39.3959129362476,53,13.5784763264161,0.826147119689727,0.792375029467747,53,53,0.0040899514749558,53,9993.92028447891,53,557.657664678561,53,1032.75756620507,0.945540907637214,0.882057563643252,53,53,0.0049655256992097,53,64986.459412299,53,4934.95960531834,53,8543.76850579311,0.963036497227516,0.931081498640283
SLV,El Salvador,2023,33853940000.0,5365.44,6309624.0,81.71,24.24532122539533,4.403176393396616,El Salvador,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.5877333,15.657587,0.055729866,0.060386658,155,155,0.0016880714985447,155,19.9552152745762,155,2.08770142667825,155,2.08831145752089,0.932963748757674,0.9214182258875,157,157,0.0026346353472435,157,7172.5363734481,157,151.693091173217,157,241.972174860045,0.957400536338283,0.959909209999735,157,157,0.0028013755107021,157,48656.9136866716,157,1039.76039621904,157,1915.63206963923,0.961612989930854,0.960344445378975
GNQ,Equatorial Guinea,2023,12337550583.75,6677.79,1847549.0,61.44,23.235913341697607,4.118061088839417,Equatorial Guinea,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.8065424,14.429371,-0.12795258,-0.1038456,68,68,0.000853104027504,68,0.705799901080295,68,1.38774956220471,68,1.36687904888301,0.772448979591837,0.4375,69,69,0.0018193182263243,69,143.964287861704,69,2.96290149071308,69,32.377535392626,0.991490532021875,0.94285858303865,69,69,0.0017290862638681,69,35999.8738197128,69,899.466780707452,69,245.294359898337,0.997813321913471,0.997530742643057
EST,Estonia,2023,41291245222.19,30133.3,1370286.0,154.86,24.44391633435019,5.042521482958578,Estonia,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0,2023,10.313386,14.13053,0.057441711,0.073217392,55,55,0.0024426486252813,55,163.216645934566,55,5.1992179214273,55,4.0868084856777,0.960660882792818,0.982785712188821,56,56,0.0029100134499664,56,10057.4892641654,56,589.798389919595,56,576.19175277755,0.94968431718371,0.933453397942647,56,56,0.0027608178349591,56,42047.2199677094,56,2363.28095378312,56,2728.71379894401,0.976855266421065,0.972785920608438
SWZ,Eswatini,2023,4604172127.36,3741.69,1230506.0,100.09,22.25022871358851,4.606069781230928,Eswatini,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0,2023,8.227293,14.022936,-0.038781166,-0.029319763,161,161,0.0013136542656159,161,11.7418717277421,161,1.57170527855798,161,2.01266754176262,0.943749798067914,0.924013921113689,163,163,0.0021382713301449,163,632.407656136564,163,12.1752227985174,163,40.0255626726063,0.972541517100389,0.923293457625805,163,163,0.0019760046272356,163,36039.1920502557,163,471.759043374331,163,409.93990179567,0.980545054317781,0.975133609010184
ETH,Ethiopia,2023,3139658027487.69,,128691692.0,20.6,28.775135001474343,3.025291075795536,Ethiopia,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0,2023,10.102205,18.67293,3.1834407,3.2094727,56,56,0.0028595896432275,56,138.220746458504,56,5.29022370772631,56,3.02255313738339,0.739559947178319,0.819535265671097,57,57,0.0029745683968401,57,275.738671175732,57,8.58491866739141,57,267.301896913493,0.976988861309604,0.906007668431233,57,57,0.0029421966303068,57,17846.551337435,57,651.052342507008,57,1822.96943660638,0.967124576744549,0.965841788745362
FJI,Fiji,2023,5442046552.97,5888.74,924145.0,126.18,22.41742103165713,4.837709458942664,Fiji,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0,2023,8.6807976,13.736625,0.085712433,0.090835571,58,58,0.0013827603123104,58,22.0411441506796,58,2.06125286958615,58,1.77350309683263,0.873758941537138,0.822163831401018,59,59,0.0022347937377841,59,387.267207224545,59,13.9216176239883,59,73.0676794532886,0.929842879502688,0.640386314050712,59,59,0.0020230241308815,59,15395.2736328116,59,231.764059238649,59,561.053925770618,0.949437872907284,0.836443454352561
FIN,Finland,2023,294950618733.34,52821.51,5583911.0,85.88,26.41007378515,4.45295097301058,Finland,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0,2023,10.874674,15.5354,0.046122551,0.051115036,57,57,0.0028652560415672,57,194.865017247514,57,8.48959979693642,57,9.03478044091309,0.934647884651885,0.933604240385704,58,58,0.0046455622071724,58,18808.8301782239,58,1281.01151754891,58,1417.47569244447,0.936899526325136,0.913577398262665,58,58,0.0041651744262654,58,94755.5214602789,58,7806.24599456181,58,7429.97860426748,0.98044558950157,0.978331819080031
FRA,France,2023,3051831611384.76,44690.93,68287487.0,70.56,28.746763054625767,4.256463411698536,France,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0,2023,10.707526,18.039238,0.084180832,0.087444305,59,59,0.0382003551423535,59,2537.21743722547,59,759.077411463592,59,430.154834931226,0.834695390223879,0.845598860403714,60,60,0.0225303661231012,60,39872.3755544912,60,5478.28666881169,60,7217.31801844987,0.922767883742683,0.906486046004662,60,60,0.0230120277429336,60,203412.935368188,60,40370.7780249985,60,45822.8064724634,0.974393858603433,0.974439735591024
PYF,French Polynesia,2023,6402221222.33,22774.14,281118.0,68.71,22.57991083308763,4.229894749042985,French Polynesia,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0,2023,10.033381,12.54653,0.093626976,0.096261978,145,145,0.001282779843108,145,49.7763471506385,145,2.29967147301078,145,1.77409652436567,0.997053340129737,0.999472291592342,147,147,0.0015979107528759,147,249.329398562576,147,5.51131429900465,147,59.9218919565754,0.998971558273768,0.999317438358847,147,147,0.0018010996648093,147,7902.08710146981,147,78.1356551709247,147,389.983526967608,0.998515570697622,0.999696774373741
GAB,Gabon,2023,20055720403.47,8071.4,2484789.0,90.99,23.721780256912947,4.5107496103686,Gabon,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0,2023,8.9960823,14.725698,-0.041000366,-0.019010544,61,61,0.0021103408164792,61,155.454696135135,61,4.56831461493634,61,20.8908239736921,0.824452218448609,0.869344295723339,62,62,0.0022247667270363,62,410.948154007539,62,7.4452199964383,62,75.4055799337854,0.972928569731681,0.91444486617905,62,62,0.002162772207541,62,60350.2965098045,62,1681.33000634783,62,633.935250489591,0.966370121890786,0.965755203784099
GMB,"Gambia, The",2023,2396111020.88,888.16,2697845.0,42.44,21.59711285205268,3.7480913137457823,The Gambia,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0,2023,6.7891517,14.807964,0.060235977,0.083240509,66,66,0.0011671647198207,66,4.20451905118987,66,1.55910082232135,66,1.45092395606222,0.688869412795793,0.778860028860029,67,67,0.0018336069550526,67,4073.88706414789,67,62.2297667975835,67,36.8913849649836,0.887847813445757,0.885148079795806,67,67,0.0019834046382918,67,46943.6083582118,67,570.797144430828,67,482.992365737965,0.93101404757318,0.903575523875582
GEO,Georgia,2023,30777833600.65,8283.67,3715483.0,107.15,24.150060579535417,4.674229721919586,Georgia,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0,2023,9.0220413,15.128019,0.20773315,0.20853615,63,63,0.0019457891741495,63,78.4556845470395,63,3.54350522533337,63,2.88100799444395,0.958370513721696,0.951853513859536,64,64,0.0026931943302874,64,1362.04538946928,64,30.043289629374,64,221.282235385202,0.97033472726364,0.883527513915169,64,64,0.0024160903421973,64,22560.5579375265,64,779.81533826387,64,1910.02117156112,0.967403852372658,0.935068417160836
DEU,Germany,2023,4525703903627.53,53940.41,83901923.0,82.8,29.14079423979513,4.416428061391214,Germany,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0,2023,10.895636,18.245159,0.082154274,0.083395004,46,46,0.0270267161409412,46,1808.70479576849,46,440.33401861219,46,291.687069122576,0.821548109937269,0.838728169137012,46,46,0.0430061306873825,46,66295.6868607931,46,15221.2803545291,46,16897.8815396916,0.933330436908117,0.926262329568442,46,46,0.0381978238873966,46,289564.071700399,46,82863.3888223315,46,70900.7644815181,0.978146096844585,0.978537570377588
GHA,Ghana,2023,80547146878.38,2383.9,33787914.0,64.39,25.11210852543779,4.164958341550092,Ghana,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0,2023,7.7764931,17.335613,0.066785812,0.08587265,64,64,0.0022920248665023,64,323.065304836656,64,11.0967403793211,64,2.66582729161649,0.900195929461282,0.91823425861127,65,65,0.0044630553067728,65,362.585285002303,65,14.561783548311,65,303.590887789696,0.95736842453713,0.74591233460568,65,65,0.0029445393080456,65,57260.0391864482,65,2185.53907786041,65,2719.4966595874,0.975710732793665,0.976661719292251
GRC,Greece,2023,243498333237.8,23400.73,10405588.0,92.16,26.218375934426327,4.523526196947581,Greece,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0,2023,10.060522,16.157854,0.10958672,0.10658455,69,69,0.004192788783625,69,481.191024640389,69,24.1934112846033,69,34.236208634907,0.918593310691775,0.948896076306625,70,70,0.0040548607213875,70,10595.9244524073,70,474.063969462164,70,1065.45617295955,0.941369923731784,0.85961739910142,70,70,0.0051687928934521,70,76382.4281847819,70,5542.89801493904,70,8365.93622995547,0.93436613632647,0.936525079124003
GRL,Greenland,2023,3326544174.38,58498.97,56865.0,91.89,21.925199816595097,4.5205922095127935,Greenland,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0,2023,10.976765,10.948436,0.050196648,0.053791046,71,71,0.0011136424018571,71,45.1302097046613,71,1.98389262846698,71,1.53462643132519,0.999245005420474,0.998484848484849,72,72,0.0014998219356314,72,163.95623246448,72,3.69456996790571,72,28.5775430815712,0.999744960776297,0.999906607518095,72,72,0.0018596954150658,72,22202.6933030068,72,280.181920808824,72,247.551155963184,0.997620912063546,0.999265162360355
GRD,Grenada,2023,1323985600.0,11308.29,117081.0,,21.003912418269152,,Grenada,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0,2023,9.3332911,11.670621,0.070789337,0.072225571,70,70,0.0012321959724798,70,6.30821127882101,70,1.57669188856331,70,1.66858586245091,0.988383329132006,0.987741631305988,71,71,0.0023176632149539,71,100.030801804468,71,3.6940808054162,71,17.1592694796537,0.958886429509077,0.872606570046631,71,71,0.0020318603233497,71,1531.06098447503,71,25.8773370914333,71,144.894570475096,0.969259890888477,0.907493601827175
GTM,Guatemala,2023,104368413483.15,5758.31,18124838.0,48.3,25.37119291377321,3.877431560658527,Guatemala,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.6583996,16.712793,0.071923256,0.087320328,72,72,0.0022971961889548,72,174.660882538414,72,5.39183595629322,72,4.50985043771189,0.927361626872124,0.901165652117601,73,73,0.0029349120925767,73,1870.83837239112,73,39.1620373476074,73,402.075962945987,0.96104622425837,0.906668003879281,73,73,0.0032182829531797,73,69776.6154686233,73,2054.23096857265,73,3326.80049867321,0.96326555853791,0.939691220986549
GIN,Guinea,2023,22407615556.06,1555.49,14405468.0,95.83,23.83266671820849,4.562575788355671,Guinea,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0,2023,7.349546,16.483118,0.093531132,0.11815643,65,65,0.0009902745240446,65,15.0044270597196,65,1.95221253689616,65,1.66851109568935,0.864607344181482,0.863685068716515,66,66,0.0026004279658425,66,700.574278390196,66,8.38178481538159,66,146.560426570881,0.991705484221303,0.977697473705313,66,66,0.0020137028479714,66,87693.5414435231,66,2374.59538412904,66,1100.94631526806,0.998523300211979,0.99913830901556
GNB,Guinea-Bissau,2023,2077816134.67,964.93,2153339.0,41.61,21.4545832438367,3.72834052299485,Guinea-Bissau,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0,2023,6.8720555,14.58253,0.099616051,0.12207031,67,67,0.0008573815985003,67,0.418582282922968,67,1.32441873830314,67,1.32935004661848,0.727272727272727,0.358974358974359,68,68,0.0015374970325313,68,49.8745281362793,68,2.081061270321,68,13.0249582329166,0.984955985432712,0.988613940589835,68,68,0.0016766112603299,68,4838.56086216452,68,43.5087954099885,68,157.379859884878,0.985516875095043,0.9926596796406
GUY,Guyana,2023,16918503597.12,20473.7,826353.0,,23.551673747326927,,Guyana,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0,2023,9.9268961,13.624778,0.13358688,0.13931084,73,73,0.0012829169118356,73,17.7575135684468,73,1.78682326900594,73,1.73002489300151,0.878794896139685,0.833435207823961,74,74,0.0027233228216018,74,400.144644079379,74,5.4805608514061,74,89.9954999356655,0.961083120240967,0.941792738331093,74,74,0.0032305921370988,74,55494.0299520645,74,1739.46511739125,74,858.903693957892,0.969769820058223,0.97849592611708
HTI,Haiti,2023,19850585722.32,1705.76,11637398.0,30.79,23.71149935106594,3.427189961936409,Haiti,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0,2023,7.4417663,16.269735,-0.031660557,-0.020095825,77,77,0.0011466457659484,77,141.459727009632,77,3.84438938226548,77,1.4139161006615,0.922212762072606,0.903768492602959,78,78,0.0015918483736676,78,977.867692679891,78,9.9365089109206,78,78.0957705781074,0.995193421560056,0.9871487509392,78,78,0.0019734233036585,78,26848.0417873842,78,244.63071071293,78,714.231213939436,0.990826382043057,0.998214500528569
HND,Honduras,2023,34355805527.98,3227.46,10644851.0,98.79,24.260036852337805,4.592996385056383,Honduras,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0,2023,8.0794506,16.180588,0.071987152,0.089134216,75,75,0.0022497931770228,75,10.9373476870334,75,1.92072016849179,75,2.39955762455164,0.782911369131342,0.852981029810298,76,76,0.0025063984038542,76,18538.0612464207,76,347.976034282229,76,326.912116016334,0.972022267560702,0.975702661683453,76,76,0.0028851537852984,76,68008.0415038215,76,1507.81487999058,76,2193.38347611296,0.975482627532987,0.975892838516419
HKG,"Hong Kong SAR, China",2023,381066399066.21,50565.46,7536100.0,352.99,26.666239472653185,5.866439727920136,Hong Kong SAR,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0,2023,10.831024,15.835216,0.035009384,0.06054306,74,74,0.066969717541589,74,1634.28096283773,74,556.735794384392,74,824.106914997831,0.899129012681379,0.834701267854539,75,75,0.0205138190634028,75,66694.9712989962,75,7321.73273309585,75,16978.352298166,0.952879817460452,0.912602508657333,75,75,0.0099719018800897,75,164158.413285715,75,10276.6143000902,75,20832.8715478453,0.984029302806114,0.973031121675482
HUN,Hungary,2023,214022571311.24,22312.18,9592186.0,157.11,26.089347319823343,5.056946196959506,Hungary,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0,2023,10.012888,16.07646,0.18824673,0.18690491,78,78,0.0027165103841405,78,660.967048792093,78,34.2708774541875,78,8.5409726296744,0.909347451661946,0.923091050692119,79,79,0.0100991790902605,79,47564.7508904353,79,4673.06238137294,79,3667.40606034094,0.964558111962041,0.958551855609264,79,79,0.0048844517127967,79,143301.761954363,79,10364.3869478547,79,10523.7591316111,0.988681434397618,0.984667066607781
ISL,Iceland,2023,31452223861.91,79960.1,393349.0,86.73,24.17173552862348,4.462799844696365,Iceland,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0,2023,11.289283,12.882453,0.062427521,0.091695786,84,84,0.0024716846944235,84,509.9421359227,84,21.440020017511,84,5.64226088673367,0.977338049883753,0.99330150021804,85,85,0.0022965771997459,85,2250.82388942778,85,37.562801644315,85,254.41088715369,0.98556563562867,0.975447766595596,85,85,0.0023972498265334,85,44860.3002337835,85,1120.97745891727,85,1319.88387938616,0.987941125732752,0.993171133198316
IND,India,2023,3638489096033.86,2530.12,1438069596.0,44.99,28.92258962789901,3.806440242853081,India,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0,2023,7.8360219,21.086567,0.074936867,0.083770752,80,80,0.0057134121138868,80,695.262534095551,80,73.3603074033945,80,70.6983690387022,0.837364357196425,0.729693776996275,81,81,0.0253009935991661,81,41490.3990674355,81,4465.0355618029,81,7567.36520163451,0.934116665197425,0.906445018495074,81,81,0.0244227509762155,81,193056.110677844,81,29861.2720489134,81,39490.3600825157,0.939836484103262,0.934751499869441
IDN,Indonesia,2023,1371169301563.62,4876.31,281190067.0,41.34,27.94668499653145,3.7218305542536223,Indonesia,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0,2023,8.4921436,19.454542,0.030287743,0.038713455,79,79,0.0028931440630701,79,242.056440824297,79,12.7218768673707,79,11.6261422146817,0.839380358997893,0.809673270891407,80,80,0.004830949328051,80,30987.7560772667,80,2434.70213564284,80,3426.82521799283,0.952356018903883,0.934564795841169,80,80,0.0075790444746331,80,201906.144377518,80,20593.7835194179,80,16402.2579077693,0.97058731235517,0.966322264671445
IRN,"Iran, Islamic Rep.",2023,404625655076.28,4465.64,90608707.0,52.18,26.72622816816285,3.9546992797085823,Iran,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0,2023,8.4041681,18.322062,0.013651848,0.025691986,82,82,0.0013326093329416,82,159.327572395819,82,8.85370689807831,82,3.78832992922404,0.97144021888029,0.964443678131285,83,83,0.0066691559405829,83,658.212617556711,83,18.8520671077324,83,1124.10142042101,0.994109618271723,0.875024754664784,83,83,0.0033489432332922,83,56960.5559089434,83,1488.49019599606,83,4936.97264975513,0.987733557168809,0.966032025958536
IRQ,Iraq,2023,268881051643.55,5965.32,45074049.0,69.46,26.31753493155596,4.240751047315928,Iraq,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0,2023,8.693718,17.623817,-0.08902359,-0.066509247,83,83,0.0016195053478469,83,145.697341159113,83,5.36820619550574,83,2.20708505572381,0.992360127914287,0.994746239037954,84,84,0.0062257352179408,84,873.549143012177,84,24.558724761334,84,1484.56034757843,0.997561591145273,0.895220140582886,84,84,0.004053221960411,84,164449.206003994,84,10254.1963394509,84,6943.91786530764,0.999102815359061,0.999396902301184
IRL,Ireland,2023,551394889339.78,103887.8,5307600.0,237.22,27.03571706697625,5.4689879806011295,Ireland,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0,2023,11.551066,15.484651,-0.012880325,0.0051364899,81,81,0.0036885643463328,81,424.352608217056,81,23.404695213135,81,26.4787245951109,0.945779851222993,0.981517735394641,82,82,0.0063793872158999,82,39700.770063172,82,2648.88062010291,82,1868.64514437851,0.935798292228559,0.950875420007099,82,82,0.0056288132769324,82,193224.719240795,82,18209.1737802386,82,11238.3493380799,0.988752455168894,0.99099124080305
ISR,Israel,2023,512184638998.97,52003.72,9849000.0,57.99,26.96195102002192,4.060270581888349,Israel,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0,2023,10.859071,16.10288,-0.055101395,-0.025058746,85,85,0.0045588861559643,85,605.815974069492,85,36.348253063088,85,26.8984726748434,0.951289361895129,0.954189430909036,86,86,0.0047341672698858,86,30903.6687907544,86,2233.70335351116,86,1606.58646389819,0.968013074986778,0.966231924376413,86,86,0.0045834021161229,86,119077.444053086,86,5729.91771935173,86,8016.76665322673,0.985729959082157,0.991238372523525
ITA,Italy,2023,2304605139862.79,39065.42,58993475.0,65.64,28.465930471786265,4.18418526622189,Italy,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0,2023,10.572993,17.892937,0.091379166,0.09103775,86,86,0.0116589396341904,86,1732.92449588538,86,291.00419953314,86,139.716992144005,0.897982740486677,0.890069565716992,87,87,0.0160246280482809,87,36340.7385979398,87,5063.20225010557,87,5810.38552997233,0.937432888165476,0.914042789029998,87,87,0.0210126091528443,87,209758.462982236,87,41487.8095034573,87,38704.1798877799,0.960685753996856,0.966855494133328
JAM,Jamaica,2023,19423355367.24,6839.73,2839786.0,,23.689742063836626,,Jamaica,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0,2023,8.8305035,14.85924,0.12730408,0.12752724,87,87,0.0019776524742079,87,44.586177194231,87,2.51911525472847,87,3.03009386136603,0.957494909120795,0.947375227388332,88,88,0.0026083388807848,88,464.567394377024,88,8.24588996082839,88,134.859327521907,0.975564525919817,0.906518736283819,88,88,0.0027322243315422,88,19808.4054560551,88,386.519050430957,88,1177.63826400846,0.973324972727502,0.935160112770765
JPN,Japan,2023,4213167237905.83,33836.18,124516650.0,45.15,29.069235793819,3.8099902798629945,Japan,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0,2023,10.429286,18.63995,-0.0067586899,-0.011632919,89,89,0.0158990532370095,89,1276.67994885715,89,187.73525040984,89,159.700139749123,0.827164073376721,0.86464348222298,90,90,0.0122866083874843,90,78527.142851388,90,12065.7974884011,90,9188.54821449286,0.945138698617691,0.933904123970043,90,90,0.0198894840235139,90,237930.40185542,90,40577.227133124,90,42113.160415376,0.971411564463214,0.971685888011556
JOR,Jordan,2023,51088476338.03,4466.08,11439213.0,100.35,24.65682479674849,4.608664075242347,Jordan,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0,2023,8.4042664,16.252558,0.030424118,0.046546936,88,88,0.0019367487373995,88,67.5495816711501,88,3.27131962879405,88,3.65873882192099,0.95206459705935,0.949174876417056,89,89,0.0026970689203734,89,3233.78105657115,89,95.645690721325,89,365.544264042423,0.956936889637732,0.771582168167768,89,89,0.0033515166268688,89,60221.5223139876,89,1893.99652683854,89,3222.61695251012,0.977246209608333,0.956956210035571
KAZ,Kazakhstan,2023,261840101059.92,12879.43,20330104.0,61.96,26.290999853099848,4.126489015548668,Kazakhstan,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0,2023,9.4633865,16.827614,0.13478851,0.14943123,90,90,0.0026320860350377,90,35.8948499714725,90,2.86678702050106,90,5.03755549392466,0.884910992853614,0.921858452655554,91,91,0.0072561019496268,91,7142.14481419674,91,260.051431122638,91,1235.3559307882,0.946275465310892,0.821782763796956,91,91,0.0051007985630902,91,124962.209397111,91,9368.21555364929,91,6759.38792460111,0.974266941058216,0.982785885023772
